bg_id,id
183572,298345
183572,168998
183572,244196
183572,148575
183572,187353
183572,202096
183572,177939
183572,158275
183572,253564
183572,191579
183572,217471
183572,242753
183572,270939
183572,280472
183572,147363
179448,156546
179448,255249
179448,283152
75448,65282
75448,68858
75448,158130
75448,232981
278554,278553
278554,302926
278554,318098
1323,147919
1323,5573
1323,5235
1323,352996
1323,5571
1323,6926
255249,156546
255249,283151
255249,283152
255249,179448
255249,195709
255249,217644
255249,221248
229427,288570
229427,227888
229427,264198
3464,3463
244769,331582
244769,285972
244769,214484
1213,1212
1213,713
1213,12367
32989,32990
7104,5736
7104,7103
7104,798
7104,7104
2455,713
215616,200456
215616,341554
215616,144864
215616,172155
215616,69789
215616,249552
215616,261321
215616,185123
215616,122294
215616,157026
215616,95064
215616,138233
215616,108784
215616,230273
215616,261588
215616,241203
215616,158976
215616,213788
215616,180616
4095,22948
4095,237991
42898,154125
42898,66081
42898,118385
9825,815
283,5034
173319,158340
173319,191998
173319,188561
173319,158339
173319,175222
172225,356226
172225,172242
2247,62230
115233,20545
115233,89415
115233,218913
115233,182952
115233,291440
115233,182541
115233,142556
115233,192320
115233,291381
115233,142557
115233,234614
115233,217428
115233,182953
115233,291380
115233,165522
115233,192322
115233,165521
115233,192324
115233,249036
115233,182955
115233,273005
115233,182954
115233,192355
115233,142558
115233,273007
115233,192323
115233,192321
115233,165523
