ver_id,id,type
531387,12540,artist
186705,38917,artist
186705,63785,artist
186705,38138,artist
186705,12540,artist
566483,12130,artist
205349,63787,artist
205349,38917,artist
205349,63785,artist
205349,38138,artist
205349,12540,artist
244973,63787,artist
244973,38917,artist
244973,63785,artist
244973,69434,artist
244973,21002,artist
244973,38138,artist
244973,12540,artist
300356,12540,artist
554461,63787,artist
554461,38917,artist
554461,80458,artist
554461,80457,artist
554461,63785,artist
554461,69434,artist
554461,66798,artist
554461,21002,artist
554461,38138,artist
554461,12540,artist
234656,63787,artist
234656,63785,artist
234656,12540,artist
369945,4735,artist
259760,63787,artist
259760,12540,artist
260438,63787,artist
260438,12540,artist
198727,63787,artist
198727,38917,artist
198727,63785,artist
198727,66798,artist
198727,38138,artist
198727,12540,artist
421629,59181,artist
439114,59181,artist
359343,59181,artist
432101,59181,artist
432102,59181,artist
421428,59181,artist
410625,59181,artist
451618,59181,artist
427499,59181,artist
405737,59181,artist
442257,59181,artist
422155,59181,artist
284091,78139,artist
436959,78139,artist
253850,78139,artist
281829,78139,artist
437414,78139,artist
267663,78139,artist
262651,78139,artist
270021,78139,artist
537820,78139,artist
236932,78139,artist
417260,78139,artist
268664,12484,artist
269927,12484,artist
290268,12484,artist
299917,12484,artist
273451,12484,artist
263567,12484,artist
290269,12484,artist
291105,12484,artist
284154,12484,artist
275538,12484,artist
294438,12484,artist
300815,12484,artist
406899,12484,artist
292486,12484,artist
171576,12016,artist
86472,12016,artist
74143,12016,artist
100077,12016,artist
337873,12016,artist
547303,12016,artist
241473,12016,artist
264309,12016,artist
92343,12016,artist
211047,12016,artist
63364,12016,artist
133460,12016,artist
192987,12016,artist
69211,12016,artist
94717,12016,artist
380409,12016,artist
217809,12016,artist
350631,12016,artist
274857,12016,artist
71930,12016,artist
583782,12016,artist
257254,12016,artist
478037,12016,artist
271857,12016,artist
467248,12016,artist
531913,12016,artist
331221,12016,artist
336033,12016,artist
600129,12016,artist
390430,12016,artist
454058,12016,artist
407832,12016,artist
481618,12016,artist
596774,12016,artist
514645,12016,artist
589445,12016,artist
92749,12016,artist
151396,12016,artist
324480,12016,artist
300611,12016,artist
440942,12016,artist
71931,12016,artist
107117,12016,artist
372398,12016,artist
445730,12016,artist
22251,12016,artist
375679,12016,artist
400180,12016,artist
185104,12016,artist
371087,12016,artist
148324,12016,artist
99240,12016,artist
93700,12016,artist
296013,12016,artist
294695,12016,artist
420374,9714,artist
420374,12016,artist
552518,12016,artist
329951,12016,artist
476658,12016,artist
516094,11507,artist
441808,11507,artist
321215,11507,artist
312534,11507,artist
551153,11507,artist
313214,11507,artist
342088,11507,artist
472482,11507,artist
321214,11507,artist
377098,11507,artist
321216,11507,artist
313032,11507,artist
130603,14936,artist
130603,19412,artist
130603,50887,artist
130603,14202,artist
130603,16907,artist
70612,6331,artist
70612,71,artist
70612,18461,artist
231766,71,artist
231766,18461,artist
92836,6331,artist
92836,71,artist
92836,18461,artist
162771,6331,artist
162771,71,artist
162771,34490,artist
162771,18461,artist
99465,6331,artist
99465,71,artist
197145,6331,artist
197145,71,artist
197145,34490,artist
197145,18461,artist
498121,6331,artist
498121,71,artist
498121,34490,artist
498121,18461,artist
537434,107323,artist
537434,100877,artist
534064,11507,artist
544057,11507,artist
288324,11507,artist
332181,11507,artist
570309,11507,artist
282921,11507,artist
372510,11507,artist
366554,11507,artist
546440,11507,artist
440296,70533,artist
403880,70533,artist
454964,70533,artist
456457,70533,artist
371241,70533,artist
399003,70533,artist
420700,70533,artist
398029,70533,artist
445611,70533,artist
419300,70533,artist
583449,70533,artist
580350,70533,artist
398988,70533,artist
551909,70533,artist
405480,70533,artist
259821,11888,artist
259821,63350,artist
455533,11888,artist
455533,63350,artist
574625,11888,artist
574625,63350,artist
159990,11888,artist
159990,63350,artist
203650,11888,artist
203650,63350,artist
294429,11888,artist
294429,63350,artist
228291,11888,artist
228291,63350,artist
226637,11888,artist
226637,64986,artist
334106,11888,artist
334106,63350,artist
297588,11888,artist
297588,63350,artist
190158,11888,artist
190158,63350,artist
431578,11888,artist
431578,63350,artist
261876,11888,artist
261876,63350,artist
236596,11888,artist
236596,63350,artist
441401,11888,artist
441401,63350,artist
428102,39040,artist
428102,113980,artist
428102,114786,artist
428102,86660,artist
428102,113981,artist
433965,39040,artist
433965,113980,artist
433965,114786,artist
433965,86660,artist
433965,114320,artist
433965,113981,artist
483185,39040,artist
483185,114786,artist
483185,114320,artist
433966,39040,artist
433966,113980,artist
433966,114786,artist
433966,86660,artist
433966,114320,artist
433966,113981,artist
544693,120549,artist
567169,120549,artist
550153,120549,artist
583642,120549,artist
20564,74,artist
185221,74,artist
42821,74,artist
24201,74,artist
30542,74,artist
25201,74,artist
24270,74,artist
24484,74,artist
92107,4009,artist
92107,12886,artist
25459,12886,artist
92367,4009,artist
92367,12886,artist
76269,4009,artist
76269,12886,artist
173888,4009,artist
173888,12886,artist
283460,4009,artist
283460,12886,artist
92109,4009,artist
92109,12886,artist
27987,12886,artist
30668,12886,artist
65782,12886,artist
21754,12886,artist
22143,12886,artist
32607,11858,artist
199340,12886,artist
22256,12886,artist
22256,4009,artist
25305,4009,artist
25305,12886,artist
168311,12886,artist
27817,12886,artist
22193,12886,artist
166054,12886,artist
169765,12886,artist
269997,4009,artist
269997,12886,artist
135724,12886,artist
166152,12886,artist
25602,11858,artist
33185,12886,artist
24172,16531,artist
24172,12018,artist
24172,11989,artist
24172,12436,artist
25245,16531,artist
25245,12018,artist
25245,11989,artist
25245,12436,artist
283616,16531,artist
283616,12018,artist
283616,11989,artist
283616,12436,artist
40908,16531,artist
40908,12018,artist
40908,11989,artist
40908,12436,artist
26457,16531,artist
26457,12018,artist
26457,11989,artist
26457,12436,artist
298181,12436,artist
91793,16531,artist
91793,11989,artist
91793,12436,artist
174090,12436,artist
30849,16531,artist
30849,12018,artist
30849,11989,artist
30849,12436,artist
49802,16531,artist
49802,11989,artist
49802,12436,artist
24350,11989,artist
24350,11988,artist
24350,11990,artist
514063,12282,artist
175487,12282,artist
190701,12282,artist
586061,12282,artist
388812,12282,artist
514060,12282,artist
234622,12282,artist
388811,12282,artist
43992,12282,artist
230554,12282,artist
337856,12282,artist
91520,12282,artist
80883,11854,artist
80883,11797,artist
80883,11883,artist
140106,11854,artist
140106,11797,artist
140106,11883,artist
20626,11933,artist
20626,11886,artist
20626,11968,artist
20626,12123,artist
20626,11827,artist
20626,11854,artist
20626,4959,artist
20626,12484,artist
20626,59,artist
20626,11902,artist
20626,11797,artist
20626,11883,artist
20613,11933,artist
20613,11886,artist
20613,11968,artist
20613,12123,artist
20613,11827,artist
20613,11854,artist
20613,4959,artist
20613,12484,artist
20613,59,artist
20613,11902,artist
20613,11797,artist
20613,11883,artist
450339,65624,artist
22507,11933,artist
22507,11886,artist
22507,11968,artist
22507,12123,artist
22507,11827,artist
22507,11854,artist
22507,4959,artist
22507,12484,artist
22507,59,artist
22507,11902,artist
22507,11797,artist
22507,11883,artist
30417,11886,artist
30417,12123,artist
30417,11854,artist
30417,11902,artist
30417,11797,artist
30417,11883,artist
23944,11933,artist
23944,11886,artist
23944,11968,artist
23944,12123,artist
23944,11827,artist
23944,11854,artist
23944,4959,artist
23944,12484,artist
23944,11825,artist
23944,59,artist
23944,11902,artist
23944,11797,artist
23944,11883,artist
251702,11883,artist
25348,11886,artist
25348,12123,artist
25348,11854,artist
25348,11902,artist
25348,11797,artist
25348,11883,artist
293295,11883,artist
67911,11854,artist
67911,11797,artist
67911,11883,artist
279379,11883,artist
151511,11933,artist
151511,11854,artist
151511,11797,artist
151511,11883,artist
70227,11933,artist
70227,12123,artist
70227,11854,artist
70227,11797,artist
70227,11883,artist
304670,12019,artist
582423,11933,artist
224419,11883,artist
30413,11886,artist
30413,12123,artist
30413,11854,artist
30413,11902,artist
30413,11797,artist
30413,11883,artist
403879,70533,artist
404126,70533,artist
448025,70533,artist
260845,70533,artist
356944,70533,artist
337458,70533,artist
328528,70533,artist
373692,70533,artist
443144,70533,artist
440292,70533,artist
324940,70533,artist
356122,70533,artist
468044,70533,artist
298634,70533,artist
310025,11507,artist
310025,11898,artist
335024,11507,artist
293790,11507,artist
276772,11507,artist
276772,11898,artist
264907,11507,artist
264907,11898,artist
346140,11507,artist
346140,11898,artist
298248,11507,artist
298248,11898,artist
291636,11507,artist
364249,11507,artist
364249,11898,artist
295223,11507,artist
295223,11898,artist
291526,11507,artist
291526,11898,artist
215661,14596,artist
215661,29809,artist
242439,14596,artist
242439,29809,artist
229503,14596,artist
229503,29809,artist
265952,14596,artist
265952,29809,artist
241388,14596,artist
241388,29809,artist
225993,14596,artist
225993,29809,artist
246796,14596,artist
246796,29809,artist
246384,14596,artist
246384,29809,artist
235356,14596,artist
235356,29809,artist
548934,11507,artist
334059,11507,artist
334059,77271,artist
334059,11898,artist
332625,11507,artist
332625,11898,artist
344275,11507,artist
344275,11898,artist
339937,11507,artist
339937,11898,artist
318060,11507,artist
318060,11898,artist
390813,11507,artist
390813,11898,artist
321084,12495,artist
369820,12495,artist
465232,113293,artist
465232,12495,artist
388686,12495,artist
584006,71164,artist
484354,71164,artist
546711,71164,artist
587899,71164,artist
588795,71164,artist
561366,71164,artist
558066,71164,artist
459030,94322,artist
503878,118494,artist
503878,94322,artist
535365,118494,artist
535365,94322,artist
502020,11507,artist
264689,11507,artist
268502,11507,artist
495998,11507,artist
543420,11507,artist
590783,11507,artist
256229,11507,artist
423492,11507,artist
447776,11507,artist
273596,11507,artist
500297,11507,artist
389672,11507,artist
247633,11507,artist
530329,11507,artist
530329,130883,artist
530330,11507,artist
530330,130882,artist
530452,11507,artist
600250,11507,artist
301283,11507,artist
271075,11507,artist
538067,11507,artist
257824,11507,artist
498821,11507,artist
538660,11507,artist
277499,11507,artist
594740,11507,artist
292797,11507,artist
400339,11507,artist
530457,11507,artist
567604,130756,artist
311555,11507,artist
272642,11507,artist
330246,11507,artist
307463,11507,artist
286619,11507,artist
598657,11507,artist
385823,11507,artist
25303,74,artist
282341,16910,artist
282341,44542,artist
200512,74,artist
24014,74,artist
83053,16910,artist
83053,44542,artist
24840,12063,artist
238120,12063,artist
24203,16910,artist
28949,74,artist
45961,74,artist
238126,12176,artist
238126,26009,artist
238126,16910,artist
25487,74,artist
218108,11968,artist
218108,11902,artist
219475,11902,artist
220833,11902,artist
213374,11968,artist
213374,11902,artist
322730,11968,artist
322730,11902,artist
459120,102564,artist
459120,102563,artist
459120,102567,artist
413127,102564,artist
413127,102563,artist
413127,102567,artist
482202,102564,artist
482202,102563,artist
482202,102567,artist
463957,102564,artist
463957,102563,artist
463957,102567,artist
595846,102564,artist
595846,102563,artist
595846,102567,artist
352813,102564,artist
352813,102563,artist
352813,102567,artist
398923,102564,artist
398923,102563,artist
398923,102567,artist
396910,102564,artist
396910,102563,artist
396910,102567,artist
392954,102564,artist
392954,102563,artist
392954,102567,artist
464484,102564,artist
464484,102563,artist
464484,102567,artist
446477,102564,artist
446477,102563,artist
446477,102567,artist
405567,102564,artist
405567,102563,artist
405567,102567,artist
476644,102564,artist
476644,102563,artist
476644,102567,artist
397678,102564,artist
397678,102563,artist
397678,102567,artist
447165,102564,artist
447165,102563,artist
447165,102567,artist
482384,102564,artist
482384,102563,artist
482384,102567,artist
408819,102564,artist
408819,102563,artist
408819,102567,artist
406222,102564,artist
406222,102563,artist
406222,102567,artist
493049,64844,artist
493134,64844,artist
539280,64844,artist
585830,64844,artist
560625,64844,artist
236497,962,artist
513992,962,artist
424438,962,artist
110022,962,artist
519521,962,artist
161629,962,artist
165228,962,artist
223741,962,artist
193173,962,artist
319189,30958,artist
319189,44725,artist
453165,30958,artist
453165,44725,artist
234037,30958,artist
234037,44725,artist
397714,30958,artist
397714,44725,artist
336554,30958,artist
336554,44725,artist
340448,30958,artist
340448,44725,artist
416833,30958,artist
416833,44725,artist
588748,30958,artist
588748,44725,artist
285519,28450,artist
600519,28450,artist
302209,28450,artist
286271,28450,artist
448718,28450,artist
448718,114458,artist
410352,12402,artist
410352,28450,artist
340024,28450,artist
334247,28450,artist
275858,28450,artist
297040,28450,artist
302570,28450,artist
296602,12402,artist
296602,28450,artist
365501,12402,artist
365501,28450,artist
363317,12402,artist
363317,28450,artist
285517,28450,artist
536708,28450,artist
316206,28450,artist
330032,28450,artist
303673,28450,artist
329709,28450,artist
285521,28450,artist
306540,28450,artist
304664,28450,artist
350592,28450,artist
389408,28450,artist
423119,12402,artist
423119,28450,artist
291464,28450,artist
297842,28450,artist
312853,28450,artist
285520,28450,artist
301967,28450,artist
329674,28450,artist
185330,11902,artist
444305,11968,artist
444305,11902,artist
444305,12836,artist
294454,11902,artist
298995,11968,artist
298995,11902,artist
298995,12836,artist
