bg_id,id,type
17558,3,designer
17559,3,designer
17561,425,designer
17561,5238,designer
17561,2454,designer
17562,5240,designer
17564,5241,designer
17566,3,designer
17567,3,designer
17567,55957,artist
17569,3,designer
17570,58267,designer
17571,2421,designer
17572,3,designer
17573,3,designer
17573,3,artist
17574,3,designer
17574,3,artist
17575,3,designer
17581,141,designer
17582,5243,designer
17583,5735,designer
17585,5244,designer
17586,3,designer
17587,3541,designer
17587,3541,artist
17587,9393,artist
17588,3541,designer
17589,5245,designer
17589,1478,designer
17589,78160,artist
17589,14109,artist
17590,4502,designer
17592,5246,designer
17593,10269,designer
17593,890,designer
17593,2841,designer
17594,3,designer
17595,3,designer
17596,3,designer
17598,3,designer
17600,3,designer
17601,3,designer
17602,613,designer
17602,5247,designer
17603,613,designer
17604,5248,designer
17604,613,designer
17605,3,designer
17607,2831,designer
17608,5249,designer
17608,5249,artist
17609,28418,designer
17609,3,artist
17610,5250,designer
17612,11585,designer
17613,3,designer
17614,5217,designer
17616,1820,designer
17617,3,designer
17618,278,designer
17619,1699,designer
17621,2831,designer
17622,2831,designer
17624,52598,designer
17624,3,artist
17625,2330,designer
17625,37771,artist
17626,179,designer
17626,37771,artist
17627,613,designer
17628,614,designer
17629,5251,designer
17629,613,designer
17630,5251,designer
17630,613,designer
17631,614,designer
17632,222,designer
17633,1593,designer
17634,1593,designer
17636,222,designer
17637,5252,designer
17638,3572,designer
17639,1661,designer
17640,5410,designer
17640,129677,artist
17640,129679,artist
17640,129678,artist
17640,129676,artist
17642,3,designer
17643,3,designer
17645,3,designer
17646,5253,designer
17647,3,designer
17648,3,designer
17652,3,designer
17653,3,designer
17656,3,designer
17657,5253,designer
17658,488,designer
17659,2367,designer
17659,3,artist
17660,5261,designer
17660,5260,designer
17661,2029,designer
17662,613,designer
17663,1661,designer
17664,3,designer
17665,3,designer
17666,675,designer
17666,4800,designer
17667,675,designer
17669,5262,designer
17670,5263,designer
17671,3,designer
17672,5266,designer
17672,5265,designer
17672,5264,designer
17673,3,designer
17674,3,designer
17675,5489,designer
17676,3,designer
17677,1081,designer
17679,5093,designer
17679,49698,artist
17680,2504,designer
17680,2717,artist
17680,119034,artist
17680,932,artist
17681,69030,designer
17681,11081,designer
17681,20962,designer
17682,1276,designer
17682,1030,artist
17683,2970,designer
17683,1030,artist
17685,2435,designer
17686,3,designer
17686,3,artist
17688,3412,designer
17689,24,designer
17692,1576,designer
17692,1577,designer
17692,1786,designer
17692,1786,artist
17694,5269,designer
17696,3,designer
17698,8083,designer
17701,5273,designer
17701,5274,designer
17703,5275,designer
17704,5332,designer
17706,3,designer
17707,2055,designer
17711,3,designer
17712,3,designer
17713,28569,designer
17714,3,designer
17715,3,designer
17716,3,designer
17717,3,designer
17719,959,designer
17719,960,designer
17720,5278,designer
17720,5277,designer
17720,5279,designer
17721,3,designer
17724,5280,designer
17724,5281,designer
17725,5282,designer
17727,5284,designer
17731,2017,designer
17731,2016,designer
17731,3,artist
17733,3,designer
17734,5286,designer
17734,5285,designer
17736,5287,designer
17737,5288,designer
17739,5289,designer
17740,51935,designer
17741,3,designer
17742,3,designer
17743,3,designer
17744,3,designer
17745,6230,designer
17745,51978,artist
17746,6230,designer
17746,51979,artist
17747,3,designer
17749,4670,designer
17752,2,designer
17753,5291,designer
17756,3,designer
17757,3,designer
17758,3,designer
17759,959,designer
17759,960,designer
17760,3,designer
17762,810,designer
17763,810,designer
17766,5294,designer
17767,3,designer
17768,5295,designer
17769,5296,designer
17770,5297,designer
17771,118739,designer
17772,3,designer
17774,613,designer
17775,613,designer
17776,5300,designer
17777,87,designer
17777,5301,designer
17778,5302,designer
17780,3272,designer
17780,3400,artist
17781,3,designer
17782,3,designer
17783,3,designer
17784,2819,designer
17786,3,designer
17788,5307,designer
17789,5307,designer
17790,5307,designer
17791,5307,designer
17793,3,designer
17794,377,designer
17795,3,designer
17796,3,designer
17797,256,designer
17797,15766,artist
17798,1570,designer
17799,613,designer
17800,613,designer
17801,3,designer
17802,5309,designer
17802,1658,designer
17802,5310,designer
17803,3,designer
17805,3,designer
17806,2921,designer
17808,5311,designer
17808,3,artist
17809,6119,designer
17809,5039,designer
17809,5039,artist
17810,3,designer
17811,3,designer
17812,3,designer
17813,233,designer
17814,2684,designer
17814,54070,artist
17814,32568,artist
17815,159,designer
17817,3,designer
17818,2135,designer
17822,5312,designer
17822,5314,designer
17822,5313,designer
17823,5315,designer
17824,5315,designer
17825,3,designer
17826,2280,designer
17826,5316,artist
17827,5317,designer
17828,3,designer
17829,748,designer
17829,11901,artist
17831,3,designer
17832,3,designer
17833,3,designer
17834,3,designer
17837,3,designer
17838,5320,designer
17839,250,designer
17840,3,designer
17841,3,designer
17842,22869,designer
17843,3,designer
17844,3,designer
17845,3,designer
17846,3691,designer
17847,3,designer
17848,5289,designer
17850,5321,designer
17850,5322,designer
17850,5323,designer
17850,5324,designer
17850,3,artist
17852,3,designer
17853,5327,designer
17854,5203,designer
17856,3,designer
17858,1863,designer
17858,3,artist
17860,3,designer
17861,5328,designer
17861,45607,artist
17861,45608,artist
17862,5329,designer
17864,4,designer
17865,5330,designer
17865,57999,artist
17866,3,designer
17866,3,artist
17867,3,designer
17868,3,designer
17870,3,designer
17871,4542,designer
17871,4543,designer
17872,5331,designer
17873,3,designer
17874,3,designer
17875,838,designer
17875,315,designer
17875,1050,designer
17876,3,designer
17877,3,designer
17878,5333,designer
17879,3,designer
17880,3,designer
17882,3,designer
17884,5334,designer
17885,3,designer
17886,838,designer
17886,315,designer
17886,1050,designer
17887,3,designer
17888,3,designer
17889,3,designer
17890,2215,designer
17891,3,designer
17894,3,designer
17896,949,designer
17896,12429,artist
17897,1257,designer
17898,3,designer
17899,613,designer
17900,5337,designer
17901,3,designer
17902,5338,designer
17903,500,designer
17903,3,artist
17904,94,designer
17904,11788,artist
17905,5340,designer
17905,33624,artist
17906,3,designer
17907,3,designer
17907,1214,artist
17908,3,designer
17910,3393,designer
17915,3,designer
17916,3,designer
17917,2132,designer
17919,613,designer
17920,2016,designer
17920,2017,designer
17920,9647,designer
17920,27826,artist
17921,5344,designer
17927,3,designer
17928,3,designer
17929,3,designer
17929,59140,artist
17930,3,designer
17931,3,designer
17932,3,designer
17933,3,designer
17934,5345,designer
17934,5346,designer
17935,3,designer
17935,3,artist
17936,5347,designer
17937,3,designer
17938,2280,designer
17940,3,designer
17941,3,designer
17942,8384,designer
17943,3,designer
17944,838,designer
17944,315,designer
17944,1050,designer
17945,3,designer
17946,3,designer
17947,3,designer
17948,3,designer
17949,3,designer
17950,3,designer
17952,5348,designer
17953,1661,designer
17954,5349,designer
17954,5349,artist
17956,5351,designer
17957,1660,designer
17959,2752,designer
17960,3,designer
17961,3,designer
17963,3,designer
17964,3,designer
17966,1800,designer
17968,5358,designer
17969,3,designer
17972,123617,designer
17973,1052,designer
17974,3,designer
17975,7375,designer
17976,3,designer
17977,3,designer
17978,3,designer
17979,5361,designer
17980,5361,designer
17981,5361,designer
17982,3,designer
17983,5362,designer
17984,24,designer
17985,6530,designer
17986,3,designer
17987,3,designer
17989,3,designer
17990,5364,designer
17993,3,designer
17998,3,designer
18000,3,designer
18001,3,designer
18002,3,designer
18003,4565,designer
18003,18509,artist
18004,3,designer
18005,3,designer
18006,3,designer
18007,3,designer
18008,3,designer
18009,3,designer
18010,3,designer
18012,3548,designer
18013,4,designer
18014,3,designer
18015,3548,designer
18016,3548,designer
18017,5367,designer
18018,31372,designer
18019,5368,designer
18019,5369,designer
18019,4539,designer
18020,546,designer
18020,12982,artist
18021,3,designer
18022,3,designer
18024,3,designer
18025,3,designer
18026,3,designer
18027,5370,designer
18028,3,designer
18029,3,designer
18030,3,designer
18031,5371,designer
18032,3,designer
18033,5373,designer
18033,5374,designer
18033,5372,designer
18036,61,designer
18037,3,designer
18038,5375,designer
18038,5443,designer
18039,3,designer
18040,3,designer
18042,5376,designer
18042,5377,designer
18043,5376,designer
18043,5377,designer
18045,6119,designer
18046,5378,designer
18047,3,designer
18047,3,artist
18048,3,designer
18049,3,designer
18051,5381,designer
18051,32143,designer
18052,2141,designer
18053,5383,designer
18054,774,designer
18055,3,designer
18059,5384,designer
18059,5385,designer
18060,3,designer
18062,1546,designer
18062,5386,designer
18065,5387,designer
18066,13787,designer
18066,657,artist
18067,3,designer
18068,3,designer
18069,3,designer
18070,3,designer
18071,3,designer
18072,3,designer
18073,3,designer
18074,3,designer
18074,3,artist
18075,3,designer
18075,3,artist
18076,3,designer
18077,3,designer
18078,3,designer
18078,3,artist
18079,3,designer
18080,5388,designer
18080,5389,designer
18086,5391,designer
18087,3,designer
18088,3,designer
18089,3,designer
18090,5392,designer
18091,7,designer
18091,49865,artist
18092,4543,designer
18092,5393,designer
18092,3,artist
18093,5394,designer
18094,3,designer
18094,3,artist
18095,50217,designer
18095,50216,designer
18096,5395,designer
18096,2590,designer
18096,5396,designer
18099,1957,designer
18101,3,designer
18102,3,designer
18105,5397,designer
18106,3,designer
18106,73785,artist
18107,3,designer
18108,3,designer
18109,3,designer
18109,37771,artist
18110,1184,designer
18111,2330,designer
18112,3,designer
18114,3,designer
18116,7152,designer
18116,7149,designer
18116,7150,designer
18116,7151,designer
18118,3,designer
18118,56686,artist
18119,2225,designer
18119,4252,designer
18120,5401,designer
18120,5400,designer
18124,2831,designer
18125,2831,designer
18126,3,designer
18129,3,designer
18130,3,designer
18131,3,designer
18132,256,designer
18133,3,designer
18133,47620,artist
18134,3,designer
18135,5267,designer
18136,1257,designer
18137,5408,designer
18138,3,designer
18139,3,designer
18140,3,designer
18141,5409,designer
18142,11454,designer
18143,3,designer
18143,3,artist
18144,5412,designer
18145,166,designer
18145,41381,artist
18148,5413,designer
18151,3,designer
18151,3,artist
18152,3,designer
18154,5415,designer
18154,5416,designer
18154,5414,designer
18154,3,artist
18155,3201,designer
18156,22,designer
18156,1479,designer
18157,3,designer
18158,5418,designer
18158,71,artist
18159,3,designer
18162,3,designer
18166,3,designer
18168,3,designer
18169,3,designer
18170,5420,designer
18171,3,designer
18172,3,designer
18173,3,designer
18174,4672,designer
18176,5423,designer
18177,3,designer
18178,3,designer
18179,3,designer
18180,10272,designer
18181,5413,designer
18181,68546,artist
18182,3,designer
18183,7092,designer
18184,5424,designer
18184,3,artist
18184,7239,artist
18185,5425,designer
18186,10167,designer
18186,1517,designer
18187,10167,designer
18187,1517,designer
18188,3,designer
18189,3,designer
18190,3,designer
18191,3,designer
18191,3,artist
18193,3,designer
18194,3,designer
18195,3,designer
18197,3,designer
18198,3,designer
18201,3,designer
18203,51356,designer
18204,3,designer
18206,5427,designer
18206,5428,designer
18208,2103,designer
18208,3,artist
18209,3,designer
18210,10319,designer
18211,5430,designer
18213,3,designer
18214,3,designer
18215,5432,designer
18216,821,designer
18217,5433,designer
18218,3,designer
18219,3743,designer
18220,3,designer
18221,68615,designer
18221,68599,designer
18221,68600,artist
18222,3,designer
18223,3,designer
18224,3,designer
18226,5434,designer
18226,76721,artist
18227,3,designer
18230,3,designer
18231,3,designer
18232,5435,designer
18233,5436,designer
18234,5437,designer
18235,5438,designer
18236,5439,designer
18236,5440,designer
18236,5441,artist
18237,3,designer
18237,48605,artist
18238,3,designer
18239,3,designer
18240,3,designer
18241,5444,designer
18241,3,artist
18242,3,designer
18244,5289,designer
18245,3,designer
18249,5289,designer
18250,53,designer
18251,5446,designer
18253,3,designer
18254,9603,designer
18254,28554,artist
18254,67167,artist
18255,3,designer
18257,2137,designer
18259,3,designer
18259,50679,artist
18260,3,designer
18261,3,designer
18261,12846,artist
18263,256,designer
18268,3,designer
18269,3,designer
18271,5450,designer
18272,166,designer
18273,5451,designer
18274,3,designer
18275,166,designer
18278,5452,designer
18279,3,designer
18280,3,designer
18281,3308,designer
18281,629,designer
18281,226,designer
18283,69996,designer
18283,69995,designer
18284,5166,designer
18284,2499,artist
18285,272,designer
18285,35956,artist
18287,6625,designer
18290,135,designer
18292,3,designer
18293,3,designer
18293,3,artist
18294,5455,designer
18295,5456,designer
18298,3,designer
18299,3,designer
18300,2919,designer
18301,3,designer
18302,5460,designer
18304,3,designer
18305,309,designer
18305,3377,designer
18305,2351,designer
18305,112032,designer
18306,309,designer
18306,2351,designer
18306,3377,designer
18306,112032,designer
18307,309,designer
18307,3377,designer
18307,2351,designer
18307,112032,designer
18308,309,designer
18308,3377,designer
18308,2351,designer
18308,112032,designer
18309,159,designer
18313,5465,designer
18313,5466,designer
18314,5467,designer
18315,122,designer
18316,3,designer
18317,3,designer
18318,5039,designer
18318,5039,artist
18319,3743,designer
18321,3,designer
18322,32136,designer
18322,3,artist
18323,3,designer
18324,2466,designer
18324,4110,artist
18325,5472,designer
18326,5473,designer
18327,5289,designer
18328,5474,designer
18329,3,designer
18331,3,designer
18332,6526,designer
18334,3,designer
18335,3,designer
18336,5475,designer
18337,5476,designer
18339,3,designer
18340,61,designer
18340,5479,designer
18343,135,designer
18343,1081,designer
18343,692,designer
18343,2970,designer
18343,1030,designer
18345,5481,designer
18346,3,designer
18347,132,designer
18348,1709,designer
18348,128925,artist
18349,5483,designer
18350,5484,designer
18351,5488,designer
18351,5486,designer
18351,5487,designer
18351,5485,designer
18352,4,designer
18353,2728,designer
18354,3,designer
