bg_id,id
150376,180704
150376,174152
150376,280071
150376,231562
150376,150482
150376,171217
150376,231563
150376,195656
150376,183785
150376,203824
150376,234258
150376,206094
10630,61507
10630,31638
10630,101657
10630,68752
10630,286551
10630,39861
10630,109090
10630,42317
10630,156831
10630,75260
10630,19245
10630,125755
10630,134328
10630,37918
10630,38320
10630,274522
10630,282482
10630,37911
10630,27112
10630,21384
10630,59127
10630,19244
10630,209827
10630,105855
10630,61677
10630,244078
10630,41571
10630,177666
10630,34060
10630,84406
10630,19374
10630,303381
128882,132195
128882,302961
17133,337856
17133,257464
17133,311785
17133,42964
17133,30450
17133,133412
17133,87627
17133,131386
17133,297803
17133,266369
17133,311783
17133,72267
17133,99692
17133,137536
17133,260773
17133,248615
17133,137537
17133,72268
463,159349
463,159351
463,153816
463,240307
463,220837
463,244183
463,240369
463,239756
463,282149
463,248708
463,218388
463,240299
463,218386
463,240393
463,277075
463,282154
463,240313
463,282160
463,277070
463,289791
463,289794
463,240310
463,352936
463,240342
463,359075
463,240367
463,244179
463,282783
463,282780
463,240392
463,240308
463,277027
463,240336
463,240523
463,282156
463,282153
463,240353
463,239762
463,239754
463,282157
463,240309
463,221378
463,240350
463,240524
463,277073
463,277077
463,240328
463,286356
463,239755
463,282148
463,240614
463,239765
463,240391
463,239768
463,282146
463,244279
463,244281
463,277071
463,282159
463,240303
463,282150
463,282158
463,238614
463,240305
463,240351
463,282784
463,239752
463,239757
463,240386
463,240352
463,239751
463,240385
463,244187
463,282155
463,240300
463,240304
463,277076
463,240348
463,193917
463,239767
463,239750
463,277078
463,240321
463,240525
463,353507
463,240378
463,281321
463,240317
463,240383
463,240306
463,277072
463,240354
463,282152
463,240356
463,262731
463,359073
463,239761
463,239760
463,220928
463,248762
463,203309
463,282161
463,240347
463,240301
463,244188
463,284316
463,239753
463,239764
463,239763
463,239758
463,248709
463,239759
463,240374
463,240371
463,359413
463,359410
463,359414
463,359412
463,359508
463,358949
463,359415
463,359419
463,315536
308765,349736
296151,322276
296151,354693
296151,343468
296151,343470
296151,304627
296151,330373
296151,296152
155426,174296
155426,186549
265188,326956
265188,313646
265188,292921
265188,292621
39463,288318
39463,114276
39463,87507
39463,153971
39463,206366
39463,61001
39463,143760
70149,111193
221194,272394
221194,272395
221194,272396
221194,265086
221194,266839
221194,289938
221194,248591
103343,124693
103343,140261
103343,257496
188920,267894
188920,288901
188920,240963
188920,244021
188920,240961
188920,240960
188920,240964
188920,242067
188920,240965
188920,240966
188920,247665
188920,211717
199561,253493
199561,309707
199561,244262
199561,348593
199561,286275
199561,225269
199561,309221
199561,329601
199561,310565
199561,351368
199561,346200
199561,233638
199561,252099
199561,236940
199561,270329
199561,250293
199561,250292
199561,347022
199561,329515
199561,359142
199561,301561
199561,263695
14105,329723
14105,22605
14105,24089
14105,29853
14105,38928
14105,38927
14105,88853
14105,169521
123260,171007
123260,332410
123260,145196
123260,176806
123260,128386
123260,154984
31627,289599
31627,185208
31627,185210
31627,339602
31627,134079
31627,153997
31627,130422
31627,215212
31627,345789
31627,159347
31627,130182
31627,130398
31627,89848
31627,53383
31627,310711
31627,38454
31627,115070
195421,236667
195421,303375
195421,264355
195421,237908
195421,266922
195421,234361
195421,244304
189932,213437
283155,293834
104006,293240
104006,124118
104006,166592
104006,136223
104006,155996
171131,329903
171131,207122
171131,206873
171131,356745
171131,207123
171131,270444
171131,218178
171131,293240
21050,28682
21050,34580
21050,41985
21050,129341
21050,134269
21050,169076
21050,271632
21050,275350
21050,280647
21050,275351
21050,275352
21050,233628
21050,24124
21050,86957
126042,180539
126042,149247
126042,149246
126042,164875
126042,149248
126042,149249
126042,149245
182631,200427
182631,282955
182631,198025
182631,255243
182631,156755
182631,198027
182631,231374
182631,231376
182631,231369
182631,231370
182631,231371
182631,231372
182631,231373
182631,179025
182631,166702
182631,166707
182631,166704
182631,166708
182631,326885
182631,255240
182631,255245
182631,257613
182631,158957
182631,167549
182631,168401
182631,287290
182631,287286
182631,287284
182631,287289
182631,287287
182631,231021
182631,355648
182631,172403
182631,258592
182631,203074
182631,160970
182631,224182
182631,195557
182631,255244
182631,164343
182631,231375
182631,255241
182631,182075
182631,229721
182631,208503
182631,208501
182631,202247
182631,208502
182631,258810
182631,202862
182631,352237
245638,264078
249259,284444
249259,324656
223321,264005
223321,262328
223321,289917
